address,eth,deployed_at,sighashes,name,verified,creator,creation_tx
0x0ae93d83c2e6ff3e6af4537c7b6f7ff394144793,10.868115629,2017-08-18 07:39:19+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x6b408813cf087a013aec9a3a1cf517aee5474cc3059891833b72e1666f38ceb5
0xbfc08ac08fb775af82b74e053fc16f0a710841d6,10.8,2018-05-29 15:57:25+00:00,"0x04f248f4,0x08caa910,0x1b55b2a8,0x20bc4425,0x21eff7fc,0x268f1153,0x2e1a7d4d,0x340188a2,0x378aa701,0x3eddd428,0x4bd27cfc,0x52c790ee,0x5318cd5f,0x59770438,0x68228663,0x80c48c0b,0x92e176ef,0x9923eead,0x99966b1f,0xa23fb7a3,0xa9e7c2e5,0xb655d0c4,0xd16aad61,0xd830a52c,0xeaf848dd,0xf24bbb63,0xf84038b1,0xf856f373,0xf8a4b734,0xffffffff",,False,0xBb6B2976E3BA66B37049Bc411982b3598F44fBd0,0x137367a6ff235eb4447e88a4f5f64cc4c41b4a83744ba2f37b6153463b0ed922
0x18777aec0b231d1a4a9c66b51253088a03affdfc,10.76763783,2018-04-21 06:03:00+00:00,"0x045b9c72,0x04f0aa4e,0x085ca94e,0x14be7793,0x18160ddd,0x1fe6189e,0x2042e5c2,0x23e3fbd5,0x2b9edee9,0x36a26b99,0x43a77530,0x47ee0394,0x4e6630b0,0x504c9582,0x518ab2a8,0x590e1ae3,0x5bf5d54c,0x5df6461d,0x649f0153,0x664e9704,0x6de685f6,0x6f0f45d2,0x8558c290,0x8da5cb5b,0x906a26e0,0x9762f802,0x9abec159,0x9b19251a,0x9d735286,0xa58561ec,0xae035846,0xb58f4a24,0xca63f057,0xd191d7f4,0xd55b9f4d,0xecb70fb7,0xf8e6a8cf,0xfb86a404,0xfc0c546a,0xfc7e286d,0xffffffff",LuckchemyCrowdsale,True,0xFbd90b4e49DE7FA6a2A599B260060a113a6ef62c,0x5320f81172c47287366fcc00aace55faf5e321c69774672a2b6bda2b4c40060f
0x734c6011bd93bb91fba4896bf669def57a97f063,10.764104453,2018-02-06 03:56:07+00:00,"0x0be479e1,0x14614af9,0x17f708fb,0x19f363bc,0x2b55b792,0x2d923501,0x2e1a7d4d,0x4d5a8e10,0x54fd4d50,0x7ae20c59,0x7c422f1d,0x853828b6,0x89fb8a48,0x9aae82c1,0xa9cc4718,0xc0ee0b8a,0xc2fbe7bc,0xd0e30db0,0xd3c4c4d0,0xdef86cbb,0xf91c7ca3,0xfffe58a2,0xffffffff",,False,0x3375681909B497FBb1A09d591fb003979ce7B8e5,0xe99b6509d60b4cc2903514eaf556e77e6c9b0604ba16811a6315a398f1170584
0x1266023ebcb1c4cb8713614d805bb0fbae4bd8ef,10.667005402,2018-01-28 00:33:09+00:00,"0x0be479e1,0x14614af9,0x17f708fb,0x19f363bc,0x2b55b792,0x2d923501,0x2e1a7d4d,0x4d5a8e10,0x54fd4d50,0x7ae20c59,0x7c422f1d,0x853828b6,0x89fb8a48,0x9aae82c1,0xa9cc4718,0xc0ee0b8a,0xc2fbe7bc,0xd0e30db0,0xd3c4c4d0,0xdef86cbb,0xf91c7ca3,0xfffe58a2,0xffffffff",,False,0x00EE947C675b6b8c5EEba9FE12C2F37f75Cd3B4F,0x6eb898afd2f486615e37c60d076ac3dc4386ab3b093fcfd5c414e6803b067c8d
0xab9636e8e90899c382f4659cac09aea2a0794c17,10.635990479,2018-10-22 02:10:34+00:00,"0x02b79e7a,0x07cdee49,0x0f1130dc,0x0ff0b7eb,0x131a7e24,0x13af4035,0x1685dc29,0x1ed20347,0x29b48e0e,0x2ba73c15,0x2e4f43bf,0x31dba1aa,0x3acc5cfe,0x3d47936e,0x4324aa21,0x4e0a3379,0x5005ed82,0x52dfa838,0x5a81bf9a,0x5ab971eb,0x5ba9e48e,0x62d65239,0x6352211e,0x68be4724,0x69ca3cb2,0x6c305beb,0x6f879c1d,0x70ded46c,0x74fe029c,0x75a4707a,0x7a0c2142,0x82c4dfa4,0x842296d4,0x84f5f18c,0x853828b6,0x8699b385,0x8da5cb5b,0x8fe07a3b,0x9d763ad5,0xa07b57a3,0xa29b9daf,0xa379ef0d,0xac27a0bf,0xaf7520b9,0xb1237eae,0xb9186d7d,0xb9ab27be,0xbb67e18b,0xbe1ccad1,0xbee8f5db,0xcc1f97cf,0xd1bb4211,0xd3765bbc,0xd3a3f07b,0xd96a094a,0xe7a19abf,0xe8010ea3,0xe87b6f52,0xeaf011b9,0xef01df4f,0xef499651,0xf81d0fce,0xfa0a8f26,0xffffffff",,False,0x41C86AdA734423a61aE6b8A25bE80340b5d1149e,0x8e3fd9074686a252e2da9aab69407cace2aebd445491259dce1db8da97133b55
0xa8d78620f0ed304f1190421aa2d64c66d7b656b0,10.557120485,2018-05-23 11:03:03+00:00,"0x019d16f9,0x035c7cd5,0x03da3582,0x07feb8f4,0x088c6ce3,0x10fb5ba6,0x1322e307,0x170111c2,0x17ffc320,0x1862fbae,0x1b26b367,0x1b5ae6e1,0x22052d07,0x242a9888,0x24e2f5c2,0x2977f106,0x2be691dc,0x378aa701,0x37952661,0x37c161a0,0x3b11f49a,0x3bc5de30,0x3ccfd60b,0x43243797,0x44530f3a,0x4a160a3f,0x4a79c25c,0x4fa6a737,0x56397c35,0x56582bf9,0x5671e4d2,0x571652db,0x6911e51e,0x6b92cdc5,0x6d916788,0x6eef0ff6,0x6f0b0c1c,0x757d0fba,0x79fd7754,0x7cc300c9,0x7df1f1b9,0x83aa9975,0x88798935,0x8958822b,0x8b396580,0x8e19e1ee,0x8fdf6eba,0x929eea21,0x92d09ceb,0x9b94f0ae,0x9cf4d409,0x9d08adf7,0x9f727c27,0xa717ef34,0xa846c2fd,0xa8f81b65,0xae0229b3,0xaf32e2d5,0xbd8d8736,0xc276f44d,0xc4c2b5ea,0xca1d209d,0xcbde3d74,0xceae2688,0xd448f4ac,0xd8270dce,0xe0e60ef0,0xe273fa87,0xe6013b72,0xe7dde10d,0xe824600f,0xe8db0562,0xe8e28f1c,0xea8a1af0,0xf0149a0e,0xf65bad06,0xf90ca117,0xfe2f796b,0xffffffff",,False,0x9423317A48B4b0Af453B1F206e96E65AbfAD3E26,0x5c61d19b04de680d4537f829964dd2cff2fe3274d5bc840024c723e74dfc4f6f
0x0f80506e9ccda50b142916342f062d4de9cd7cbd,10.53881577,2017-08-07 19:49:02+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x08bb1c302eaf11e3887b016f92f860b7fc31768cc39c0724ced4a57a820e378c
0x51bb43a1cdef43f24c44ccc368a4ac228aec0c11,10.52087418,2017-08-07 20:31:02+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xbb04d3be06ece053d1e9f17cd8beba5d8d6e39339f97d858a048027610e0c236
0x4402a121fbf29ca41ee7a8884082b8e7054c9bce,10.508751723,2018-05-11 14:00:03+00:00,"0x14614af9,0x1642045e,0x17f708fb,0x19f363bc,0x2b55b792,0x2d923501,0x2e1a7d4d,0x390a05a8,0x4d5a8e10,0x54fd4d50,0x5bbf97f2,0x7c422f1d,0x853828b6,0x89fb8a48,0x9aae82c1,0xa9cc4718,0xc0ee0b8a,0xd0e30db0,0xd3c4c4d0,0xdef86cbb,0xe7f4cc8c,0xf251fc8c,0xf91c7ca3,0xfffe58a2,0xffffffff",,False,0x709e6942CF5203123F2640B3d15de98e42b45605,0xa14e3f0a2a99632d87f0ca7ea41db652177f403dc02ac76f80e40d05d888ea1c
0xbe96a69b2836201d9cbad2c485681dc7a4cc39b9,10.481897049,2018-09-25 20:45:41+00:00,"0x06fdde03,0x1ae4dfb7,0x1b7e0902,0x287ad8fa,0x313ce567,0x3ccfd60b,0x4b419b5f,0x4c738909,0x53ba3d43,0x5bdff855,0x6b2f4632,0x763f337e,0x7deb6025,0x7fcf440a,0x95d89b41,0x9ba65fff,0x9d902fc0,0xa053ce1f,0xa9059cbb,0xae882412,0xaf392206,0xb84c8246,0xb987f688,0xbaf3a4d4,0xc47f0027,0xd5c96b36,0xe994c15d,0xfd01d4a1,0xffffffff",DailyRoiCardGame,True,0x091cC8008d52B2e81cE2350F52254c77032366bD,0xe9b7047aff440e9f97bd94ac43ccd450d3269cb4c101a569cf51d4526d6f68fe
0x6c88981227e4c2ad63886cf8eac9144729b4c2f4,10.444461855,2017-08-18 08:23:49+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x4a02c0a0da89968d3a0c77e8e0cbb130ebcec0b4a46cb93388924ee221a1a49f
0x05f6ae6503041eb558364b3ea336de8dd794a852,10.430953253,2018-07-28 13:19:28+00:00,"0x14614af9,0x17f708fb,0x19f363bc,0x2618e6e9,0x2b55b792,0x2bc2b71a,0x2d923501,0x2e1a7d4d,0x4d5a8e10,0x52c790ee,0x6cae9070,0x71bdce55,0x7c422f1d,0x853828b6,0x9aae82c1,0xa9cc4718,0xd0e30db0,0xd3c4c4d0,0xdef86cbb,0xe4a0ce2f,0xfffe58a2,0xffffffff",,False,0x7B260473BFB76cc6a1FFAb6bDa4D3239D9218459,0xce0c84a26407a6ff3e3cd492579f09179dd2f975bfe96dbd5bcabe4266b7da2e
0xcc4fc5021b571a03844de6f598d147993ff1b3e3,10.28406101,2017-08-07 21:19:31+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x4a1ac9448da3db0f875b2ad4e687f272c966831542ed5e9b9605d4a8d0f3119b
0x2faa316fc4624ec39adc2ef7b5301124cfb68777,10.213,2015-12-07 15:19:35+00:00,"0x03bda14e,0x0bbaa27a,0x0c1fad51,0x0c657eb0,0x0fa9ced4,0x10ec5d2c,0x13af4035,0x176b63f4,0x1e0018d6,0x203967a5,0x21520c5f,0x2e1a7d4d,0x4263ed83,0x44dd4b3b,0x607eaf70,0x61886014,0x62770252,0x63e16fff,0x6615dd83,0x66d16cc3,0x67acd805,0x784813e0,0x827ef325,0x83e78b31,0x89ef40e7,0x8a2418ab,0x8d0eda03,0x8da5cb5b,0x918359c6,0x97950740,0x97a33431,0xb52b925d,0xb66578dc,0xbb9c3f2b,0xbc87b70f,0xbefa1e2f,0xbfc7952f,0xc3f3b854,0xd0e30db0,0xd5a4a3c6,0xd6be6bd5,0xd7206124,0xd8389dc5,0xe0457884,0xe5e123f1,0xe6febc9b,0xe87508be,0xe94a4db1,0xfe6a0cd6",,False,0xc3e44527b935d02D805D8d21DD07eA9d2cD5FC22,0x8a1bc9967125d8320fe38babc51353a4690638d9e3c9fe7ccd6a8923714e24b4
0x3aa6d8a9039f10e94116149ee6a4d0759ac81b36,10.147260203,2017-08-07 19:28:10+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x7ae186b64e092d17d749b35728f876c51708c63cab939da1878eb37dd4df6fe3
0x32c904f48ed80b6bfdbafb86fa0dba3a9cf5ee56,10.063458594,2018-05-23 12:45:02+00:00,"0x14614af9,0x17f708fb,0x19f363bc,0x2618e6e9,0x2b55b792,0x2bc2b71a,0x2d923501,0x2e1a7d4d,0x4d5a8e10,0x52c790ee,0x6cae9070,0x71bdce55,0x7c422f1d,0x853828b6,0x9aae82c1,0xa9cc4718,0xd0e30db0,0xd3c4c4d0,0xdef86cbb,0xe4a0ce2f,0xfffe58a2,0xffffffff",,False,0x7B260473BFB76cc6a1FFAb6bDa4D3239D9218459,0xf55b469e05bbc61c5fccc6fed309792f01633dc96bfdc48fcc24f9303efdfb99
0x4e7327c05c312d2a37ee6d3e377329cef617b19e,10.051282,2017-04-18 10:47:36+00:00,"0x144fa6d7,0x3290ce29,0x41c0e1b5,0x627749e6,0x7362377b,0x78e97925,0x8da5cb5b,0xa035b1fe,0xf2fde38b,0xfc0c546a,0xffffffff",,False,0x44CAb6F6DC7045FD4AcD1d0f3d09Fc7a83004bd3,0x1f6e0358d35f951116a61cf5e188e14ca769e57d3eb6827039d6c4cae7407f4c
0xc1950f7049f576ef6966dcad20d7d3bd82c49326,10.022066072,2017-05-02 02:51:55+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x4f4cf397448484d29fe855dec1688fa44dc9a7a84025de463ed1ce1dc2617cca
0xd949ecd0f8980863150e681447f8c8167d90cf4e,10.0,2017-08-19 18:25:30+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x149d63ca4a814ae9748ab9cbd034c4da742017dc0628f78be5428a5c78d9569b
0x63d62340aeaadb85abd1abbd7bf1f2cfb0e34d4d,10.0,2017-07-18 17:25:35+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x944a34fb435629573dc291eab3f9942cefeeb605eea69376b55d28477686bba2
0x3e52fc0781c072e4cd67992a5edddd530b07338d,10.0,2017-08-07 19:20:06+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x8a400be0c2d91e994beec406a06ad846cfc8a6c1bf5c97b05e94081f53733e89
0xdbfd5808090222aae744204ac084278bf79e0f48,10.0,2017-08-08 00:20:58+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xbe55b298f840330bcab56352f146f833491659a368b11502f5973cc891f81c1e
0xf91424e04e4585c2794f7305fb326070cea8b702,10.0,2017-08-18 08:22:07+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x654000dc2ba0ae90fecd86dd4b1059dc8e22adae65e2ae8404124420ddebd7bd
0x175b7be1e090b7b5e7d9ef9384c94742035e7d9c,10.0,2017-08-07 21:18:48+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x910dca0d1cd3902cd2392afe0a1facd47120f1344a0309bf1c123529d586d83e
0xa374061b235b59f029a495f5905fce98bec41f9e,10.0,2017-08-18 08:00:48+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x2e7e9454419b4f20e3a07aa2613738f36344222284f0a2c2b62768fc69c8d8cd
0xd0917acf1977b658f3e82d05377be8c04fa1d4d8,10.0,2017-08-18 07:52:41+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x5142ddc5f5d5b73823f491ba7ebe9cc3d7fe03104bd766b9390270a4a4f7aa8d
0x3bacf1a4e2942188ebe54745705462899f8af13b,10.0,2017-08-07 20:13:13+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xe4b3854db1f36ea8fa9ba4f199b5d13094f1e9f2301a1131b56e3120cfe6ec37
0xa215d2650d4e1e787ee1fbea0ed14875846ad610,10.0,2017-08-18 07:56:33+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xa3b6d3e53ba575d72baa4bf71b699bcafcb8a629a0a38ed51b2a18802a7504bd
0x2fec6d47f1320ffab0f1c9e1e2e729447cdda203,10.0,2017-08-07 23:52:30+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xcf80a65d03484b6e221621f389c64c68d9d24f9ae9971df5c72bdc85c7ce2e7b
0xaacf7413a9a94d6539640ededaca8d0346d7a59e,10.0,2017-07-25 21:41:52+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xc692b945a99aa98532d9210528f531c6e4b97035b3cac34ab831cf4e46aa713a
0x8ac27e2cb246830a4ff6f335cd2c0a7ec98dc09f,10.0,2017-08-07 19:18:37+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x3a36fd015a05687297200ace348f9352eb0e386d7b90570032f398b4a29f86b0
0x6bce63f8286ff3918af758c013047ab88ef23a2a,10.0,2017-07-25 21:46:08+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x69f5888524931fc776ca351894f47b2ef0a22e0e3b0da0d3a41853dda851b341
0x042282be20a25ea1d47e16d5b9d1c13607578690,10.0,2017-08-18 08:50:33+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x25ca8a1196a00cadce5f33466d09018c89fc8ef930427f32e6f4feceab90d5b5
0x35142b6ec3677155f5f53f541680def1748f4fba,9.999,2017-08-07 19:13:22+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x388918d0f02ceabd8249c80a4f48c2e84c320b18af88c474561bf35b1ea3c918
0x5d497107f12683f2781b4edd7638435c21e51c10,9.9977,2017-08-07 20:15:31+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x9c1c9724cec6dff4055804e031382a847f364a75866f3ec4dba1e728b1111155
0xc3496a400ba9743aff58e4acc5761cd47021daa7,9.9902,2017-08-08 00:38:01+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xd724ef2f2d61942e1c2ef647af7cb2cba75866536caeaefd29a10d76da431efe
0xc6c66fe1ec451611c021316a45be9d4967700104,9.99,2017-08-18 08:30:40+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x1f042fbce52499989abf32b943ac1a4743bb031dd211e5eb092be4a6fb302b55
0x1e528a025831b3a58d412de5ac9d0def89022b6b,9.99,2017-08-18 08:14:13+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x85990f3c8e54161e02795b0619613ac4f1154378f19eabf17e3a87a3449ed3ac
0xcf9975741e81f96cfd924dfdf79eef157bc023f9,9.99,2017-08-07 22:49:16+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x4f0895f9af8e3094174ac0e05e0ecac1fe3caeac409599a9275fd27e270d0fe0
0x7346e2a07688bff37a47cf79d99ac865c453a9ac,9.985,2017-08-07 19:28:10+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xe248c0d7956a7e7a5e3c906c9e1eb873106cae59c74644629679f53ff0461f30
0xb158abe17dd11593b62a2eb48cd10cf547cea5ba,9.9809,2017-08-07 20:57:44+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xc02f735a509a7c274fab96b84ab123a26cec0c31cf3a016bcab52c43466673e7
0x70789691f2bd45585a4593d2800b8d5597c9574d,9.98,2017-08-19 18:01:49+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xbd6fa5ab17759ef4a0aba92b76d0cf74fc50283629820b19563b45563d0321bb
0x97c7f2d30a7590c4c9dbcb04bacaa7b257e29ac9,9.976,2017-08-18 07:47:44+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x6b28497e55ea5d5cbbf7cf3204ae85d65d36118726364fc6ccf4f975b09f824f
0xa6ea4c2df9b25f86406bba16f6765aa12ef43f59,9.97,2017-08-18 07:56:33+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xc7891fc7aa692269b08c669edc45ee5b89509ef5a0da44cd09642f112b60a4c9
0x9ac1f447385f0b8a454f8440c4283b816cca7f97,9.9648284,2017-08-07 21:26:28+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x894eec97a257f5e57262cf86a2542075de3a2cda46feb59abf771c0418ce24ca
0xb14f5cae94339c90ca5819fddd5cba2bd56566d9,9.96,2017-08-07 20:03:48+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x29310367b11e2dbdd44811ddb5bcbecaf0fdef86d811e178fc015a3d278dacc5
0xdacba2dca9fc0595189669382d9c640c9b6984db,9.96,2017-08-18 08:32:32+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xc7f8e2f6c8b66054ff29ecccb1ba2cee578c2177008244fb08186e599a4774a4
0x6cd125d42363c495ec243dba86693b510d081f41,9.954597749,2017-08-07 20:23:18+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x8b04ed2b30dd46383a0d84623facdc6052a550823f06fc68a0e0b7257da6fe43
0xb7626a304cfaab7aa3756de9cfc86be738c1c274,9.95006,2017-07-25 21:44:58+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x3515bccfb836a1c1e1c50d03acd71d55749da66d67a14b03fd83b0151e7ad8d5
0x103c8437b3d56ffd8445ad83ab3b4211e92ebae7,9.948385197,2017-08-19 17:43:35+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x3a65cfe1720f7a75eddfd5a1c030b9546a7d72b728f69e5de1070aad15fe79a4
0x549b38e8e5fb1ba4acd4187d8b7c8a04deb53206,9.941333333,2017-10-01 16:44:42+00:00,"0x0ad40df1,0x2b68b9c6,0x2e1a7d4d,0x3a375a92,0x3c745ad5,0x4e390f2a,0x5f238402,0x60795d80,0x704b6c02,0x7826bfa8,0x79ba5097,0x8a87b5c5,0x8da5cb5b,0xb5ed298a,0xb6253539,0xd153b60c,0xf298083b,0xf851a440,0xffffffff",LotteryAdmin,True,0x42aBdD654dE6Aba2d157a1Ba39245eA596Eb9717,0x7cb2ad6e87dfdf716fad6e47d84fafb3eaf024af83b227d12c176ac64bd45658
0x003c93e8ec5a1e2f5baaf61be50ea1c29b254a27,9.939,2017-08-19 18:33:29+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x9e200f5b6311a8aa7b415cc88030cbe53cdf47e227bc4e2245d285b75bab1b32
0x5fe1c521c387e602371d1d966d6716d305e287c0,9.9052,2017-08-07 20:31:17+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x816c261f0efca8ea0b31b86e6880c8579accc21a2c03ebc38d341b01969c65a6
0xb6af0b9439631cfa139fc3c00db17f4485034b3a,9.90517,2017-08-18 08:30:40+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xf342cbcdf2ac5931b1725d925b31dc16f38867a81718f9deacef88ecef59f5cb
0xe4972421f88c1f47986f54cbfd2d1e2e671680ac,9.899950774,2018-04-15 13:47:45+00:00,"0x025e7c27,0x026eca12,0x02fc28c4,0x08867fc2,0x192f1076,0x1f35bc40,0x26a4e8d2,0x26b52faf,0x29c90b63,0x31d2f891,0x36e61cf7,0x3b64e77e,0x3ccfd60b,0x3e239e1a,0x40e6b00a,0x42e94c90,0x481c6a75,0x4ac1ad78,0x59927044,0x5f583846,0x6252c127,0x62ba9687,0x65c72840,0x677ba3d3,0x774a97cf,0x7f791833,0x84219204,0x880dc4e6,0x89ea2cb7,0x8aa001fc,0x8c8d98a0,0x903171ae,0x9054bbb6,0x9054bdec,0x92a0fd64,0x92d66313,0x962c9c8d,0xa0e67e2b,0xa324ad24,0xa6f0e577,0xa78a651a,0xab231511,0xb1999937,0xb238ad0e,0xb465e52f,0xb51459fe,0xbd7427f8,0xc19d93fb,0xc5f5ce21,0xcae6b9c5,0xcc96019f,0xd0e6cfec,0xd66f146d,0xe9b5a2f7,0xeb6b192f,0xf190a793,0xfa4d3698,0xfa93f883,0xfbbfe830,0xfc0c546a,0xfd221031,0xff01ffa8,0xffffffff",PollManagedFund,True,0xBBE89a5fE1F1EEa2224bC5F7428e88C238a191a7,0x44416ed0d693fefccf9a45b799d2e3deef0ba1655f5cf9a87e65d4394500b008
0xce93c32d7f11de163a95a466da9a1983c89f2938,9.896744676,2017-08-18 07:35:34+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x54203ee85c3a4a02aab619f14eea68326bf1c97cd9b8c1fbecb56d924bb3d400
0xd8a78cfa0ce29e1f00c8d3dcbc1ce52320166901,9.874,2017-08-18 07:35:34+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xe36011267f1fabe93e3801c4c29a82f38d7d6fbce4daf512413e8c89fe0d233b
0x88fbc9fca7795b7f77bdfdb5ff4c60332e6643c5,9.867000008,2017-08-18 07:46:55+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x387fe79cef104c5816710db6eacb10dffd44d1a0abcd0220efab6e95f884dcf3
0xe212114b8108119df16084af69e384070dae51cf,9.861446,2017-08-18 08:50:33+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x45b6aec609bee7a380cc5af5e2380bad93024d4ed87d1fdd2559d2c989ff69a3
